,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,next_close,direction
106,AAPL,2010-12-08,319.6300,321.0200,317.1100,321.0100,11497700,0.0000,1.0000,39.6964,314.7446,60.6673,70.4800,61.5712,6.8253,-15.4404,6.486449999999991,319.7575,-1
107,AAPL,2010-12-09,322.1317,322.5000,319.0200,319.7575,10505400,0.0000,1.0000,39.5416,315.5537,58.8838,59.0440,49.4698,3.6726,-22.5733,6.183150000000012,320.5600,1
108,AAPL,2010-12-10,319.6500,321.0500,318.6000,320.5600,9375400,0.0000,1.0000,39.6408,316.5416,59.7013,55.0216,54.0238,4.5089,-18.9294,5.248799999999989,321.6700,1
109,AAPL,2010-12-13,324.3700,325.0600,321.0000,321.6700,15707700,0.0000,1.0000,39.7781,317.1352,60.8604,51.4064,50.7257,2.6519,-18.3243,5.4182500000000005,320.2900,-1
110,AAPL,2010-12-14,321.7300,322.5400,319.0000,320.2900,12536000,0.0000,1.0000,39.6074,317.9609,58.6035,51.3058,49.1679,3.7444,-33.6152,4.250750000000011,320.3600,1
111,AAPL,2010-12-15,320.0000,323.0000,319.1900,320.3600,14904000,0.0000,1.0000,39.6161,318.3584,58.6872,47.1427,41.5344,1.7678,-33.1219,4.1264500000000055,321.2500,1
112,AAPL,2010-12-16,321.0900,322.6100,320.1000,321.2500,11501100,0.0000,1.0000,39.7261,318.8048,59.8000,42.2637,36.0888,1.9841,-26.8499,4.0137499999999875,320.6100,-1
113,AAPL,2010-12-17,321.6300,321.7900,320.2300,320.6100,13818900,0.0000,1.0000,39.6470,319.0720,58.5781,36.4115,31.6113,1.1803,-31.3601,3.9839000000000055,322.2100,1
114,AAPL,2010-12-20,321.6000,323.2500,318.2300,322.2100,13771800,0.0000,1.0000,39.8448,319.8620,60.7379,38.8858,48.9574,3.5546,-28.0236,2.442149999999998,324.2050,1
115,AAPL,2010-12-21,323.0000,324.3900,322.0500,324.2050,9155500,0.0000,1.0000,40.0915,320.4195,63.3071,49.3948,67.6158,2.4668,-8.4071,2.5238499999999817,325.1600,1
116,AAPL,2010-12-22,324.3600,325.7200,323.5500,325.1600,9497200,0.0000,1.0000,40.2096,320.9202,64.5044,68.7247,89.6010,2.2034,-5.9701,2.9307999999999765,323.6000,-1
