,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,mom,adx,obv,atr,cci,macd,trix,next_close,direction
95,SPY,2010-11-22,119.6900,120.2400,118.7700,120.1900,181349749,0.0000,1.0000,98.7469,120.7014,55.8190,53.3647,77.9746,0.6027,-51.4925,2.1299999999999955,0.7200,16.6872,3123388436.0000,1.4811,-48.3704,0.7484,0.1290,118.4500,-1
96,SPY,2010-11-23,118.7700,119.0200,117.9900,118.4500,221848973,0.0000,1.0000,97.3173,120.5943,46.5233,64.8995,64.7373,-1.2505,-83.9552,2.2879999999999967,-1.5000,16.5028,2901539463.0000,1.5324,-110.9495,0.5692,0.1146,120.2000,1
97,SPY,2010-11-24,119.2000,120.2300,119.1800,120.2000,140040883,0.0000,1.0000,98.7551,120.4471,54.6951,70.7107,69.4202,-1.6849,-51.3060,2.182949999999998,-2.0600,15.3629,3041580346.0000,1.5501,-29.4329,0.5620,0.1027,118.8000,-1
98,SPY,2010-11-26,119.1600,119.8100,118.8000,118.8000,76007704,0.0000,1.0000,97.6049,120.1671,48.3321,61.3716,49.9572,-3.1943,-77.4254,2.048099999999998,-3.9200,14.5789,2965572642.0000,1.5394,-63.7114,0.4382,0.0899,119.1600,1
99,SPY,2010-11-29,118.5000,119.4800,117.7400,119.1600,223441824,0.0000,1.0000,97.9006,119.9293,49.9447,60.1648,61.1171,-2.7186,-70.7090,1.8338999999999999,-3.3300,14.5613,3189014466.0000,1.5537,-78.5485,0.3650,0.0776,118.4900,-1
100,SPY,2010-11-30,117.9800,119.1700,117.8100,118.4900,233594243,0.0000,1.0000,97.3502,119.7064,47.0043,50.5124,40.4629,-2.5656,-80.3063,1.7693000000000012,-3.1200,14.5450,2955420223.0000,1.5399,-85.8526,0.2500,0.0648,121.0100,1
101,SPY,2010-12-01,120.2000,121.2400,120.1900,121.0100,220813253,0.0000,1.0000,99.4206,119.6286,57.2085,53.8988,60.1164,-0.8927,-19.1489,1.5712999999999937,-1.0900,14.0393,3176233476.0000,1.6263,99.2366,0.3581,0.0572,122.5600,1
102,SPY,2010-12-02,121.2000,122.6500,121.1300,122.5600,191000993,0.0000,1.0000,100.6940,119.6943,62.0488,58.1615,73.9054,0.7563,-1.7787,1.7860999999999976,0.9200,14.3808,3367234469.0000,1.6273,188.7385,0.5624,0.0561,122.8900,1
103,SPY,2010-12-03,122.1400,123.0300,122.1100,122.8900,151218294,0.0000,1.0000,100.9652,119.8864,63.0082,76.7794,96.3164,2.2379,-2.5735,2.1696500000000043,2.6900,14.8972,3518452763.0000,1.5768,187.7523,0.7423,0.0600,122.7600,-1
104,SPY,2010-12-06,122.6300,123.0400,122.5000,122.7600,102219003,0.0000,1.0000,100.8584,120.0814,62.3396,88.9813,96.7223,2.2744,-5.1376,2.43835,2.7300,15.3822,3416233760.0000,1.5027,153.4908,0.8645,0.0665,122.8300,1
105,SPY,2010-12-07,123.9400,124.0100,122.7600,122.8300,206338935,0.0000,1.0000,100.9159,120.4150,62.5700,93.3584,87.0366,3.9523,-18.8198,2.513149999999996,4.6700,16.3489,3622572695.0000,1.4847,134.3974,0.9559,0.0743,123.2800,1
106,SPY,2010-12-08,122.9800,123.3800,122.4100,123.2800,137753048,0.0000,1.0000,101.2856,120.7764,64.0903,87.7428,79.4697,4.2802,-11.6427,2.5626000000000033,5.0600,16.9277,3760325743.0000,1.4479,103.4339,1.0525,0.0833,123.7600,1
107,SPY,2010-12-09,123.9700,124.0200,123.1500,123.7600,123129634,0.0000,1.0000,101.6799,121.0479,65.6911,81.0743,76.7167,3.1677,-4.1401,2.779299999999999,3.8000,17.8097,3883455377.0000,1.4066,106.5877,1.1546,0.0933,124.4800,1
108,SPY,2010-12-10,124.1400,124.6000,123.7300,124.4800,117451490,0.0000,1.0000,102.2715,121.3471,67.9957,80.4578,85.1869,3.4832,-1.7493,3.0535500000000013,4.1900,18.9249,4000906867.0000,1.3683,108.1111,1.2788,0.1048,124.5600,1
109,SPY,2010-12-13,125.0500,125.2000,124.5200,124.5600,133626673,0.0000,1.0000,102.3372,121.6593,68.2509,82.6311,85.9896,3.6359,-8.5791,3.2478499999999997,4.3700,20.2522,4134533540.0000,1.3220,107.2772,1.3679,0.1166,124.6700,1
110,SPY,2010-12-14,124.7500,125.2300,124.2900,124.6700,147004202,0.0000,1.0000,102.4276,122.1036,68.6214,85.0281,83.9078,5.2512,-7.4766,3.147350000000003,6.2200,21.2421,4281537742.0000,1.2947,97.2721,1.4309,0.1278,124.1000,-1
111,SPY,2010-12-15,124.4400,124.9300,123.8900,124.1000,160353340,0.0000,1.0000,101.9593,122.3821,64.4259,79.1742,67.6253,3.2446,-15.0868,3.128850000000007,3.9000,21.7378,4121184402.0000,1.2765,74.4718,1.4185,0.1367,124.8200,1
112,SPY,2010-12-16,124.1800,124.9100,123.7500,124.8200,185035200,0.0000,1.0000,102.5508,122.8121,67.1574,72.5645,66.1605,5.0673,-5.4740,2.875149999999998,6.0200,22.0481,4306219602.0000,1.2682,77.2454,1.4500,0.1448,124.3000,-1
113,SPY,2010-12-17,124.0800,124.4600,123.8200,124.3000,140935518,0.6528,1.0000,102.6599,123.1793,63.3728,61.8733,51.8340,4.3135,-12.5337,2.4850000000000065,5.1400,22.3362,4165284084.0000,1.2490,58.0000,1.4167,0.1505,124.6000,1
114,SPY,2010-12-20,124.6400,124.9000,123.9800,124.6000,118947468,0.0000,1.0000,102.9077,123.6157,64.6118,57.9161,55.7538,5.1566,-12.5000,1.5927999999999969,6.1100,22.9013,4284231552.0000,1.2255,67.6531,1.3984,0.1546,125.3900,1
115,SPY,2010-12-21,124.9900,125.4700,124.8700,125.3900,94848761,0.0000,1.0000,103.5601,123.9286,67.7096,56.9674,63.3145,3.6195,-1.8433,1.3158499999999975,4.3800,23.7894,4379080313.0000,1.2001,114.3496,1.4312,0.1587,125.7800,1
116,SPY,2010-12-22,125.4800,125.8200,125.4100,125.7800,78820816,0.0000,1.0000,103.8822,124.1586,69.1456,67.5615,83.6163,2.6273,-1.0782,1.3646999999999991,3.2200,24.8264,4457901129.0000,1.1451,140.0447,1.4716,0.1630,125.6000,-1
117,SPY,2010-12-23,125.6400,125.7800,125.2900,125.6000,70052157,0.0000,1.0000,103.7336,124.3521,67.6503,80.3565,94.1388,2.2052,-6.4516,1.3614000000000033,2.7100,25.6244,4387848972.0000,1.0983,121.8535,1.4722,0.1663,125.6500,1
118,SPY,2010-12-27,125.1300,125.7700,125.0400,125.6500,58062305,0.0000,1.0000,103.7749,124.5586,67.8582,90.1215,92.6095,2.3542,-4.9853,1.2730999999999995,2.8900,26.0146,4445911277.0000,1.0720,103.7233,1.4599,0.1686,125.8300,1
119,SPY,2010-12-28,125.9000,125.9500,125.5000,125.8300,55258057,0.0000,1.0000,103.9235,124.7729,68.6397,92.0994,89.5499,2.4424,-3.3898,1.1388999999999996,3.0000,26.5110,4501169334.0000,1.0276,113.9279,1.4479,0.1701,125.9200,1
120,SPY,2010-12-29,125.9800,126.2000,125.9000,125.9200,57970747,0.0000,1.0000,103.9979,124.9614,69.0449,89.1100,85.1706,2.1415,-9.1803,1.0346000000000046,2.6400,27.1594,4559140081.0000,0.9806,119.5103,1.4292,0.1707,125.7200,-1
121,SPY,2010-12-30,125.8000,126.1300,125.5300,125.7200,76592513,0.0000,1.0000,103.8327,125.1014,66.9737,83.0592,74.4572,1.5837,-19.4332,0.9417000000000044,1.9600,27.1927,4482547568.0000,0.9534,83.3804,1.3824,0.1699,125.7500,1
122,SPY,2010-12-31,125.5300,125.8700,125.3300,125.7500,91206861,0.0000,1.0000,103.8575,125.1921,67.1330,74.9526,65.2299,1.0202,-18.3673,0.9348000000000027,1.2700,26.9223,4573754429.0000,0.9239,58.8266,1.3323,0.1678,127.0500,1
123,SPY,2011-01-03,126.7100,127.6000,125.7000,127.0500,138503753,0.0000,1.0000,104.9311,125.3700,73.1708,68.2955,65.1995,1.9990,-14.2857,1.1372,2.4900,27.9592,4712258182.0000,0.9936,160.2818,1.3816,0.1672,126.9800,-1
124,SPY,2011-01-04,127.3300,127.3700,126.1900,126.9800,137310521,0.0000,1.0000,104.8733,125.5350,72.3996,66.7726,69.8883,1.8529,-16.1039,1.2528999999999968,2.3100,28.9221,4574947661.0000,1.0069,144.5118,1.3988,0.1670,127.6400,1
125,SPY,2011-01-05,126.5800,127.7200,126.4600,127.6400,133860404,0.0000,1.0000,105.4184,125.7879,75.0679,72.2638,81.7036,2.8525,-2.0151,1.3442500000000095,3.5400,30.0352,4708808065.0000,1.0250,166.9254,1.4491,0.1680,127.3900,-1
126,SPY,2011-01-06,127.6900,127.8300,127.0100,127.3900,122398841,0.0000,1.0000,105.2120,125.9714,72.2198,78.5018,83.9133,2.0590,-10.9726,1.411849999999994,2.5700,31.1378,4586409224.0000,1.0104,144.5519,1.4520,0.1687,127.1400,-1
127,SPY,2011-01-07,127.5600,127.7700,126.1500,127.1400,155960478,0.0000,1.0000,105.0055,126.1743,69.3847,82.6121,82.2195,2.2848,-17.9221,1.2927000000000035,2.8400,30.8332,4430448746.0000,1.0539,88.9590,1.4178,0.1684,126.9800,-1
128,SPY,2011-01-10,126.5800,127.1600,126.2000,126.9800,122198298,0.0000,1.0000,104.8733,126.3443,67.5569,77.5343,66.4701,1.9101,-28.7162,1.1454499999999967,2.3800,30.5504,4308250448.0000,1.0472,54.0967,1.3621,0.1666,127.4300,1
129,SPY,2011-01-11,127.4400,127.7400,126.9500,127.4300,110183265,0.0000,1.0000,105.2450,126.4900,69.9542,71.0300,64.4003,1.6269,-14.3369,1.1434500000000085,2.0400,30.7626,4418433713.0000,1.0288,96.3170,1.3388,0.1645,128.5800,1
130,SPY,2011-01-12,128.2100,128.7200,127.4600,128.5800,107344690,0.0000,1.0000,106.1948,126.6900,75.0319,68.0843,73.3826,2.2261,-3.8043,1.3559000000000054,2.8000,31.6336,4525778403.0000,1.0475,151.7891,1.3970,0.1641,128.3700,-1
131,SPY,2011-01-13,128.6300,128.6900,128.0500,128.3700,128975422,0.0000,1.0000,106.0213,126.8879,72.6185,74.4970,85.7081,2.2054,-9.5109,1.4188000000000045,2.7700,32.4424,4396802981.0000,1.0184,144.4506,1.4100,0.1640,129.3000,1
132,SPY,2011-01-14,128.1900,129.3300,128.1000,129.3000,117607384,0.0000,1.0000,106.7894,127.1486,76.2603,84.1386,93.3251,2.9049,-0.7500,1.596499999999999,3.6500,33.5890,4514410365.0000,1.0335,160.8129,1.4782,0.1655,129.5200,1
133,SPY,2011-01-18,129.1800,129.6400,129.0300,129.5200,114227671,0.0000,1.0000,106.9711,127.4121,77.0383,90.8957,93.6540,2.9325,-2.7842,1.7369500000000002,3.6900,34.8309,4628638036.0000,1.0032,163.3957,1.5324,0.1679,128.2500,-1
134,SPY,2011-01-19,129.4100,129.5400,127.9100,128.2500,151612850,0.0000,1.0000,105.9222,127.5786,63.9991,87.9729,76.9397,1.8504,-32.2506,1.6461000000000041,2.3300,34.2813,4477025186.0000,1.0480,83.3500,1.4561,0.1680,128.0800,-1
135,SPY,2011-01-20,127.9600,128.4000,127.1300,128.0800,175498439,0.0000,1.0000,105.7818,127.7471,62.4748,75.7119,56.5421,1.8772,-36.1949,1.4597999999999942,2.3600,32.8094,4301526747.0000,1.0639,21.4169,1.3662,0.1658,128.3700,1
136,SPY,2011-01-21,128.8800,129.1700,128.2300,128.3700,151372443,0.0000,1.0000,106.0213,127.9343,64.0479,58.2150,41.1632,2.0835,-32.2335,1.2139000000000024,2.6200,32.0665,4452899190.0000,1.0657,68.8740,1.3033,0.1625,129.1000,1
137,SPY,2011-01-24,128.2900,129.2500,128.2600,129.1000,113638998,0.0000,1.0000,106.6242,128.0807,67.7167,50.9836,55.2457,1.6135,-15.4728,1.2321000000000026,2.0500,31.4388,4566538188.0000,1.0603,81.2199,1.2974,0.1595,129.1700,1
138,SPY,2011-01-25,128.7600,129.2800,128.1100,129.1700,167374610,0.0000,1.0000,106.6821,128.2371,68.0534,55.7514,70.8452,1.7247,-13.4670,1.207899999999995,2.1900,30.6612,4733912798.0000,1.0682,70.3582,1.2835,0.1566,129.6700,1
139,SPY,2011-01-26,129.4900,130.0500,129.2300,129.6700,141125437,0.0000,1.0000,107.0950,128.3821,70.4257,69.8214,83.3732,1.5904,-9.7436,1.2977999999999952,2.0300,30.5571,4875038235.0000,1.0547,128.6709,1.2980,0.1546,129.9900,1
140,SPY,2011-01-27,129.7000,130.2100,129.4700,129.9900,123202443,0.0000,1.0000,107.3593,128.5679,71.8657,80.4236,87.0525,2.0410,-5.4187,1.365249999999989,2.6000,30.5807,4998240678.0000,1.0322,131.8441,1.3200,0.1534,127.7200,-1
141,SPY,2011-01-28,130.1400,130.3500,127.5100,127.7200,295509227,0.0000,1.0000,105.4845,128.6093,52.3816,77.2424,61.3015,0.4562,-63.3735,1.2837000000000103,0.5800,28.4232,4702731451.0000,1.1614,-4.1676,1.1411,0.1481,128.6800,1
142,SPY,2011-01-31,128.0700,128.7800,127.7500,128.6800,149095725,0.0000,1.0000,106.2774,128.7307,57.6152,64.7975,46.0385,1.3388,-49.1176,1.0903999999999883,1.7000,26.4197,4851827176.0000,1.1541,-37.0416,1.0646,0.1419,130.7400,1
143,SPY,2011-02-01,129.4600,130.9700,129.3800,130.7400,166897171,0.0000,1.0000,107.9787,128.9671,66.1999,51.5516,47.3147,2.5975,-5.9896,1.2000500000000045,3.3100,26.2004,5018724347.0000,1.2353,183.3164,1.1568,0.1390,130.4900,-1
144,SPY,2011-02-02,130.4000,130.8400,130.3300,130.4900,117643828,0.0000,1.0000,107.7723,129.1036,64.4927,55.6374,73.5590,1.4855,-12.5000,1.3216500000000053,1.9100,25.9968,4901080519.0000,1.1835,152.9256,1.1959,0.1375,130.7800,1
145,SPY,2011-02-03,130.2600,130.9800,129.5700,130.7800,145711629,0.0000,1.0000,108.0118,129.2757,65.6009,70.7041,91.2387,1.8774,-5.1948,1.4301499999999976,2.4100,25.0424,5046792148.0000,1.1996,114.1082,1.2361,0.1372,131.1500,1
146,SPY,2011-02-04,130.8300,131.2000,130.2300,131.1500,134578637,0.0000,1.0000,108.3174,129.4079,67.0153,85.9230,92.9714,1.4308,-1.2285,1.6032999999999902,1.8500,24.3206,5181370785.0000,1.1832,123.1678,1.2830,0.1381,131.9700,1
147,SPY,2011-02-07,131.4400,132.4000,131.4300,131.9700,112329113,0.0000,1.0000,108.9946,129.5829,69.9632,92.3532,92.8495,1.8916,-8.1594,1.8853500000000025,2.4500,24.4653,5293699898.0000,1.1880,160.2918,1.3705,0.1408,132.5700,1
148,SPY,2011-02-08,132.0900,132.6400,131.7300,132.5700,98856742,0.0000,1.0000,109.4901,129.8914,71.9393,93.2772,94.0107,3.3684,-1.2704,2.1187499999999915,4.3200,24.7473,5392556640.0000,1.1681,150.7767,1.4713,0.1454,132.2700,-1
149,SPY,2011-02-09,132.2100,132.6300,131.6100,132.2700,146290644,0.0000,1.0000,109.2424,130.1907,69.4780,92.4456,90.4764,3.2714,-7.2125,2.1608500000000106,4.1900,24.8725,5246265996.0000,1.1576,121.7830,1.5096,0.1501,132.3200,1
150,SPY,2011-02-10,131.6000,132.4700,131.3000,132.3200,162504516,0.0000,1.0000,109.2837,130.4729,69.6643,91.7613,90.7966,3.0770,-6.2378,2.1646999999999963,3.9500,24.6294,5408770512.0000,1.1585,99.5413,1.5264,0.1544,133.1100,1
151,SPY,2011-02-11,131.8000,133.2800,131.7700,133.1100,137665186,0.0000,1.0000,109.9361,130.7593,72.5183,89.9892,88.6947,3.1061,-2.9463,2.3057000000000016,4.0100,24.9683,5546435698.0000,1.1836,118.0398,1.5852,0.1591,133.4300,1
152,SPY,2011-02-14,133.0300,133.5400,132.8800,133.4300,101523079,0.0000,1.0000,110.2004,131.0636,73.6017,90.1888,91.0751,3.2980,-1.8242,2.4183499999999896,4.2600,25.4527,5647958777.0000,1.1462,124.0816,1.6387,0.1643,133.0100,-1
153,SPY,2011-02-15,133.0200,133.2200,132.3200,133.0100,119454089,0.0000,1.0000,109.8535,131.3021,69.7169,89.1280,87.6142,2.5758,-8.7894,2.453000000000003,3.3400,25.2215,5528504688.0000,1.1436,86.0168,1.6285,0.1682,133.8500,1
154,SPY,2011-02-16,133.4600,134.0100,133.1900,133.8500,130028894,0.0000,1.0000,110.5473,131.5779,72.8081,89.0658,88.5082,2.9695,-2.4615,2.5715000000000003,3.8600,25.5571,5658533582.0000,1.1333,110.5417,1.6689,0.1722,134.2500,1
155,SPY,2011-02-17,133.4600,134.4300,133.3400,134.2500,109756912,0.0000,1.0000,110.8777,132.0443,74.1607,88.0039,87.8894,5.1127,-2.6946,2.2088000000000108,6.5300,26.1374,5768290494.0000,1.1302,119.1889,1.7134,0.1765,134.5300,1
156,SPY,2011-02-18,134.3700,134.6900,134.0600,134.5300,129820539,0.0000,1.0000,111.1089,132.4621,75.0947,89.9745,93.5260,4.5462,-3.0132,1.9131,5.8500,26.8398,5898111033.0000,1.0945,135.4618,1.7512,0.1808,131.8300,-1
157,SPY,2011-02-22,133.1200,134.5600,131.4700,131.8300,232802702,0.0000,1.0000,108.8790,132.5400,54.6010,82.4343,65.8874,0.8337,-55.8594,1.7982999999999976,1.0900,24.9791,5665308331.0000,1.2370,13.9823,1.5454,0.1794,131.0200,-1
158,SPY,2011-02-23,131.7500,132.0700,130.2100,131.0200,227027906,0.0000,1.0000,108.2100,132.5779,50.1770,66.7499,40.8365,0.4062,-71.6797,1.7107000000000028,0.5300,24.1304,5438280425.0000,1.2815,-99.6337,1.3019,0.1726,130.9300,-1
159,SPY,2011-02-24,130.8800,131.4400,129.7000,130.9300,260113340,0.0000,1.0000,108.1357,132.5886,49.6951,41.5646,17.9699,0.1147,-75.3507,1.6861499999999978,0.1500,23.6609,5178167085.0000,1.3143,-133.5468,1.0891,0.1620,132.3300,1
160,SPY,2011-02-25,131.4800,132.4100,131.4000,132.3300,141487875,0.0000,1.0000,109.2919,132.6729,56.6658,30.2060,31.8117,0.8997,-47.2946,1.582800000000006,1.1800,22.4264,5319654960.0000,1.3261,-42.5708,1.0217,0.1516,133.1500,1
161,SPY,2011-02-28,132.8200,133.3200,132.3800,133.1500,141371239,0.0000,1.0000,109.9692,132.7571,60.1489,33.0764,49.4475,0.8941,-30.8617,1.564149999999998,1.1800,21.0350,5461026199.0000,1.3021,26.8493,1.0227,0.1431,130.9300,-1
162,SPY,2011-03-01,133.5700,133.6900,130.8900,130.9300,257661260,0.0000,1.0000,108.1357,132.6400,48.7292,44.2553,51.5067,-1.2371,-75.3507,1.7165500000000122,-1.6400,20.3064,5203364939.0000,1.4091,-62.2196,0.8347,0.1317,131.2100,1
163,SPY,2011-03-02,130.7500,131.8200,130.3500,131.2100,200065225,0.0000,1.0000,108.3669,132.5643,50.0182,49.1691,46.5531,-0.8014,-69.7395,1.8001000000000005,-1.0600,19.9462,5403430164.0000,1.4135,-103.2180,0.7002,0.1193,133.4700,1
164,SPY,2011-03-03,132.4000,133.6200,132.3900,133.4700,175901528,0.0000,1.0000,110.2335,132.6464,58.9816,50.6960,54.0283,0.8691,-24.4489,1.8295999999999992,1.1500,18.6768,5579331692.0000,1.4846,41.3746,0.7671,0.1106,132.4700,-1
165,SPY,2011-03-04,133.3700,133.6300,131.6000,132.4700,276985954,0.0000,1.0000,109.4075,132.6007,54.3381,55.1639,64.9103,-0.4808,-44.4890,1.8201999999999998,-0.6400,17.6744,5302345738.0000,1.5236,-2.2185,0.7311,0.1026,131.4300,-1
166,SPY,2011-03-07,132.8600,133.1600,130.7400,131.4300,216563517,0.0000,1.0000,108.5486,132.4579,49.9351,60.6708,63.0739,-1.4989,-65.3307,1.8376499999999965,-2.0000,17.2378,5085782221.0000,1.5876,-52.2793,0.6115,0.0935,132.5800,1
167,SPY,2011-03-08,131.6400,133.0000,131.0700,132.5800,174429069,0.0000,1.0000,109.4984,132.4271,54.3409,60.8610,54.5987,-0.3233,-42.2846,1.8243999999999971,-0.4300,16.8324,5260211290.0000,1.6121,-16.7635,0.6026,0.0858,132.3900,-1
168,SPY,2011-03-09,132.3200,132.8000,131.6000,132.3900,153739992,0.0000,1.0000,109.3415,132.3229,53.5031,56.7149,52.4722,-1.0908,-46.0922,1.725849999999994,-1.4600,16.4560,5106471298.0000,1.5826,-6.4570,0.5736,0.0790,129.9400,-1
169,SPY,2011-03-10,131.0000,131.1800,129.8100,129.9400,301173723,0.0000,1.0000,107.3180,132.0150,44.0688,49.9663,42.8281,-3.2104,-95.1904,1.7553000000000054,-4.3100,17.1089,4805297575.0000,1.6539,-145.8027,0.3489,0.0683,130.8400,1
170,SPY,2011-03-11,129.5200,131.3100,129.4900,130.8400,225387232,0.0000,1.0000,108.0613,131.7514,47.7160,42.5758,32.4271,-2.7429,-73.3728,1.4595000000000056,-3.6900,17.8727,5030684807.0000,1.6657,-111.3800,0.2407,0.0573,130.0500,-1
171,SPY,2011-03-14,129.9900,130.4800,129.0600,130.0500,234935586,0.0000,1.0000,107.4089,131.6243,44.9455,32.3423,21.7716,-1.3502,-78.6177,1.5993500000000012,-1.7800,18.7941,4795749221.0000,1.6739,-135.6827,0.0902,0.0449,128.5600,-1
172,SPY,2011-03-15,126.5900,129.3300,126.5000,128.5600,357936092,0.0000,1.0000,106.1783,131.4486,40.2040,28.5785,31.5367,-1.8776,-71.3491,1.984650000000002,-2.4600,20.6816,4437813129.0000,1.8079,-198.1056,-0.1477,0.0294,126.1800,-1
173,SPY,2011-03-16,128.1500,128.5700,125.2800,126.1800,465885431,0.0000,1.0000,104.2126,131.1093,34.0289,25.8528,24.2502,-3.6279,-89.2985,2.8456500000000062,-4.7500,22.8129,3971927698.0000,1.9138,-206.6900,-0.5222,0.0084,127.8500,1
174,SPY,2011-03-17,128.0000,128.3900,127.1000,127.8500,253963153,0.0000,1.0000,105.5919,130.7893,40.8896,28.6228,30.0813,-3.3855,-69.4411,3.0553500000000042,-4.4800,24.7919,4225890851.0000,1.9349,-122.6162,-0.6765,-0.0122,127.7600,-1
175,SPY,2011-03-18,128.8400,128.8800,127.5100,127.7600,229674841,0.5533,1.0000,105.9745,130.4043,40.6442,29.8036,35.0793,-4.0481,-70.5113,3.0952999999999946,-5.3900,26.1660,3996216010.0000,1.8946,-94.1948,-0.7968,-0.0318,129.7400,1
176,SPY,2011-03-21,129.3500,130.0100,129.2000,129.7400,153783793,0.0000,1.0000,107.6169,130.3193,48.0311,42.2318,61.5348,-0.9089,-46.5868,3.0969500000000068,-1.1900,26.4467,4149999803.0000,1.9200,-25.8781,-0.7240,-0.0460,129.2900,-1
177,SPY,2011-03-22,129.7200,129.8900,129.1700,129.2900,129568159,0.0000,1.0000,107.2436,130.1821,46.6113,57.4005,75.5874,-1.4633,-51.9760,3.09705000000001,-1.9200,26.7212,4020431644.0000,1.8343,-29.0878,-0.6947,-0.0568,129.6600,1
178,SPY,2011-03-23,128.9300,130.0000,128.3200,129.6600,148209381,0.0000,1.0000,107.5505,129.9100,47.9731,75.3787,89.0141,-2.8546,-47.5449,2.780550000000005,-3.8100,27.3625,4168641025.0000,1.8232,-26.0557,-0.6342,-0.0641,130.9000,1
179,SPY,2011-03-24,130.4000,131.0900,129.6700,130.9000,158313879,0.0000,1.0000,108.5791,129.7979,52.3588,84.5831,89.1478,-1.1852,-28.6802,2.6090499999999963,-1.5700,27.0196,4326954904.0000,1.7952,40.2647,-0.4807,-0.0663,131.3000,1
180,SPY,2011-03-25,131.2400,131.8700,130.8900,131.3000,155632745,0.0000,1.0000,108.9109,129.7886,53.7143,89.0105,88.8696,-0.0989,-22.0207,2.5964500000000044,-0.1300,26.0934,4482587649.0000,1.7369,84.1554,-0.3231,-0.0642,130.9800,-1
181,SPY,2011-03-28,131.5800,131.9200,130.9400,130.9800,108870796,0.0000,1.0000,108.6455,129.6743,52.4291,87.3975,84.1751,-1.2068,-24.2021,2.3849500000000035,-1.6000,25.1945,4373716853.0000,1.6829,88.4126,-0.2214,-0.0598,131.8600,1
182,SPY,2011-03-29,130.8700,131.9000,130.4400,131.8600,129251966,0.0000,1.0000,109.3754,129.6364,55.5768,86.1445,85.3886,-0.4003,-0.9036,2.295099999999991,-0.5300,24.6616,4502968819.0000,1.6669,102.8896,-0.0691,-0.0525,132.7700,1
183,SPY,2011-03-30,132.5500,133.1600,132.3600,132.7700,135649246,0.0000,1.0000,110.1302,129.8386,58.6255,85.5265,87.0158,2.1779,-4.9492,2.595899999999986,2.8300,23.1822,4638618065.0000,1.6407,149.2720,0.1237,-0.0417,132.5900,-1
184,SPY,2011-03-31,132.6000,132.9600,132.4500,132.5900,132554158,0.0000,1.0000,109.9809,129.9636,57.7808,87.0462,88.7342,1.3375,-7.2335,2.785499999999999,1.7500,21.8085,4506063907.0000,1.5600,122.2278,0.2590,-0.0296,133.1500,1
185,SPY,2011-04-01,133.4100,133.7700,132.8300,133.1500,153904534,0.0000,1.0000,110.4454,130.1850,59.7251,86.2779,83.0836,2.3837,-7.3027,3.046199999999999,3.1000,20.5647,4659968441.0000,1.5328,118.9092,0.4067,-0.0159,133.2600,1
186,SPY,2011-04-04,133.4300,133.6700,132.8800,133.2600,100648849,0.0000,1.0000,110.5367,130.5207,60.1136,84.5071,81.7034,3.6559,-6.0071,3.181349999999995,4.7000,19.4097,4760617290.0000,1.4798,104.0911,0.5265,-0.0018,133.2400,-1
187,SPY,2011-04-05,133.0000,133.8300,132.9400,133.2400,120779754,0.0000,1.0000,110.5201,131.0250,60.0003,80.0323,75.3100,5.5952,-8.7667,2.7764999999999986,7.0600,18.4606,4639837536.0000,1.4376,96.5800,0.6128,0.0120,133.6600,1
188,SPY,2011-04-06,133.8800,134.0000,133.1200,133.6600,120226603,0.0000,1.0000,110.8685,131.4400,61.6362,77.0726,74.2044,4.5444,-5.2388,2.611000000000004,5.8100,17.7150,4760064139.0000,1.3978,97.9508,0.7069,0.0255,133.3200,-1
189,SPY,2011-04-07,133.4200,133.9800,132.6600,133.3200,170837414,0.0000,1.0000,110.5864,131.8371,59.5142,70.6362,62.3941,4.3519,-11.9718,2.2032000000000096,5.5600,16.5928,4589226725.0000,1.3923,73.8939,0.7455,0.0376,132.8600,-1
190,SPY,2011-04-08,133.9100,133.9900,132.3100,132.8600,147820026,0.0000,1.0000,110.2049,132.0600,56.6716,63.2953,53.2875,2.4048,-20.0704,2.0502500000000055,3.1200,15.5825,4441406699.0000,1.4128,52.9157,0.7306,0.0473,132.4600,-1
191,SPY,2011-04-11,133.0000,133.4500,132.1400,132.4600,121335593,0.0000,1.0000,109.8731,132.2864,54.2452,49.5608,33.0008,2.4519,-27.1127,1.6973000000000127,3.1700,14.8000,4320071106.0000,1.4055,25.5379,0.6786,0.0540,131.4700,-1
192,SPY,2011-04-12,131.7200,131.9800,130.9900,131.4700,161227043,0.0000,1.0000,109.0519,132.4157,48.6890,36.0623,21.8985,1.3960,-58.4296,1.3571000000000026,1.8100,15.0263,4158844063.0000,1.4101,-72.8567,0.5512,0.0565,131.4600,-1
193,SPY,2011-04-13,132.0800,132.1800,130.9600,131.4600,161934295,0.0000,1.0000,109.0436,132.4557,48.6348,23.8167,16.5509,0.4278,-71.3483,1.27109999999999,0.5600,15.0213,3996909768.0000,1.3965,-82.7105,0.4443,0.0561,131.5600,1
194,SPY,2011-04-14,130.7000,131.7600,130.2700,131.5600,161111305,0.0000,1.0000,109.1266,132.4743,49.2432,20.2749,22.3753,0.1980,-65.4155,1.2365999999999957,0.2600,15.5430,4158021073.0000,1.4032,-108.5858,0.3634,0.0538,132.0400,1
